Target,Hiretype,Title,age,Original State,Source,IT,Joining Center,Joining_center_1,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Experienced
0,New Employee,0,27.77534247,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,38%,0,0,1
0,New Employee,1,28.10958904,Kerala,CONSULTANCY,0,Kochi,Same,44,FALSE,2,Post Grad,1,0,28%,0,0,1
0,New Employee,1,31.02191781,Tamil Nadu,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Grad,0,0,29%,0,0,1
0,New Employee,1,32.42465753,Kerala,PORTAL,0,Kochi,Same,44,FALSE,2,Post Grad,1,0,64%,0,0,1
0,New Employee,1,34.10958904,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,1,31.98356164,New Delhi,CONSULTANCY,0,Gurgaon,Same,32,FALSE,2,Post Grad,1,0,32%,0,0,1
0,Re hire,0,29.92876712,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,28%,0,0,1
0,New Employee,1,26.20273973,Andhra Pradesh,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,26%,0,1,1
0,New Employee,1,31.3260274,Andhra Pradesh,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,21%,0,1,1
0,New Employee,0,37.94794521,Kerala,CONSULTANCY,0,Kochi,Same,32,FALSE,2,Post Grad,1,0,25%,0,0,1
0,New Employee,0,29.96164384,Telangana,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,24%,0,1,1
0,New Employee,1,36.68493151,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Post Grad,1,0,32%,0,0,1
0,New Employee,0,30.4630137,Karnataka,PORTAL,1,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,1,30.71232877,Telangana,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,25%,0,1,1
0,New Employee,0,29.8739726,Karnataka,PORTAL,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,22%,0,1,1
0,New Employee,0,32.27945205,New Delhi,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,29%,0,0,1
0,New Employee,1,33.48219178,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,New Employee,1,29.00273973,Telangana,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,24%,0,0,1
0,New Employee,0,25.29315068,Kerala,EMPLOYEE REFERRAL,0,Kochi,Same,44,FALSE,2,Post Grad,0,0,59%,0,0,1
0,New Employee,1,32.27945205,Tamil Nadu,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,32%,0,1,1
0,New Employee,1,30.1890411,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,34%,0,1,1
0,New Employee,1,25.73150685,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,35%,0,1,1
0,New Employee,0,26.91506849,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,32%,0,1,1
0,New Employee,1,30.20273973,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,34%,0,1,1
0,New Employee,1,28.41643836,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,35%,0,1,1
0,New Employee,0,30.03561644,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,30%,0,1,1
0,New Employee,0,29.55342466,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,33%,0,1,1
0,New Employee,1,33.10136986,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,30%,0,1,1
0,New Employee,1,32.1890411,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,32%,0,1,1
0,New Employee,0,29.86027397,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,46%,0,1,1
0,New Employee,1,29.97260274,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,30%,0,1,1
0,New Employee,1,29.50136986,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,33%,0,1,1
0,New Employee,1,29.82191781,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,29%,0,1,1
0,New Employee,0,29.80821918,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,35%,0,1,1
0,New Employee,0,26.69315068,Kerala,CONSULTANCY,0,Kochi,Same,44,FALSE,2,Post Grad,1,0,33%,0,0,1
0,New Employee,1,31.70136986,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,1,30.38356164,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,0,0,21%,0,0,1
0,New Employee,0,33.79452055,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,0,0,36%,0,0,1
0,New Employee,1,36.27123288,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,0,0,23%,0,0,1
0,New Employee,0,27.22191781,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,1,0,100%,0,0,1
0,New Employee,1,23.85753425,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,38.54794521,Telangana,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,35%,0,1,1
0,New Employee,0,29.89589041,Kerala,EMPLOYEE REFERRAL,0,Kochi,Same,44,FALSE,2,Post Grad,1,0,34%,0,0,1
0,New Employee,0,36.44931507,Kerala,EMPLOYEE REFERRAL,0,Kochi,Same,44,FALSE,2,Post Grad,0,0,32%,0,0,1
0,New Employee,1,29.82465753,Telangana,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,28%,0,1,1
0,New Employee,1,30.05479452,New Delhi,CONSULTANCY,0,Gurgaon,Same,44,FALSE,2,Post Grad,1,0,21%,0,0,1
0,New Employee,1,31.2109589,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,34%,0,1,1
0,New Employee,0,34.19452055,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,47%,0,1,1
0,New Employee,1,27.94794521,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,48%,0,1,1
0,New Employee,1,32.89041096,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,42%,0,1,1
0,New Employee,1,38.1890411,West Bengal,WALK-IN,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,39%,0,1,1
0,New Employee,0,34.80821918,West Bengal,PORTAL,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,40%,0,1,1
0,New Employee,1,30.69041096,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,46%,0,1,1
0,New Employee,1,34.11780822,Uttar Pradesh,CONSULTANCY,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,30%,0,0,1
0,New Employee,1,29.4630137,Tamil Nadu,PORTAL,1,Chennai,Same,42,FALSE,2,Post Grad,0,0,24%,0,0,1
0,New Employee,1,35.27945205,Tamil Nadu,PORTAL,1,Chennai,Same,32,FALSE,2,Post Grad,0,0,13%,0,0,1
0,New Employee,0,27.15342466,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,31%,0,1,1
0,New Employee,1,30.22739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
0,New Employee,0,29.79178082,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,20%,0,0,1
0,New Employee,0,29.51232877,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,1,31.14794521,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
0,New Employee,0,46.51506849,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Post Grad,1,0,30%,0,0,1
0,New Employee,1,27.5260274,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,29%,0,0,1
0,New Employee,1,24.17808219,Tamil Nadu,CAMPUS,1,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,0,24.03835616,Tamil Nadu,CAMPUS,1,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,1,30.29041096,Karnataka,WALK-IN,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,29%,0,0,1
0,New Employee,1,32.40547945,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,25%,0,0,1
0,New Employee,1,28.62191781,Telangana,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,33%,0,1,1
0,New Employee,1,37.94520548,West Bengal,CONSULTANCY,0,Bangalore,Not_same,32,FALSE,2,Post Grad,1,1,40%,0,1,1
0,New Employee,0,28.95342466,Tamil Nadu,PORTAL,1,Chennai,Same,42,FALSE,2,Post Grad,0,0,11%,0,0,1
0,Re hire,1,28.80821918,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,13%,0,0,1
0,New Employee,1,36.28767123,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,22%,0,0,1
0,New Employee,1,21.75068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,27.61643836,Telangana,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,32%,0,1,1
0,New Employee,1,34.13424658,Karnataka,PORTAL,1,Bangalore,Same,32,FALSE,2,Post Grad,0,0,29%,0,0,1
0,New Employee,1,29.70684932,Telangana,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,30%,0,1,1
0,New Employee,1,32.1369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,24%,0,0,1
0,New Employee,0,30.51232877,Tamil Nadu,CONSULTANCY,0,Kochi,Not_same,42,FALSE,2,Post Grad,0,0,27%,0,1,1
0,New Employee,1,32.99452055,Tamil Nadu,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,27%,0,1,1
0,New Employee,1,25.89589041,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,29.35342466,Karnataka,PORTAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,27%,0,0,1
0,New Employee,0,29.10410959,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,1,31.43835616,West Bengal,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,33%,0,1,1
0,New Employee,1,30.04931507,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,30%,0,0,1
0,New Employee,0,29.49315068,Karnataka,PORTAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,25%,0,0,1
0,New Employee,1,33.35068493,Tamil Nadu,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,31%,0,0,1
0,Re hire,1,32.22465753,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,32,FALSE,2,Post Grad,1,1,12%,1,0,1
0,New Employee,1,36.2109589,Kerala,CONSULTANCY,0,Kochi,Same,32,FALSE,2,Post Grad,1,0,15%,0,0,1
0,New Employee,1,28.02739726,Karnataka,PORTAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,33%,0,0,1
0,New Employee,1,30.64657534,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,21%,0,0,1
0,New Employee,0,30.83287671,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,29%,0,0,1
0,New Employee,1,32.58356164,New Delhi,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,New Employee,1,31.91780822,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,48%,0,1,1
0,New Employee,1,29.38356164,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,40%,0,0,1
0,New Employee,0,25.66027397,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,32%,0,0,1
0,New Employee,1,29.88493151,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
0,New Employee,0,40.29315068,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,32,FALSE,2,Post Grad,0,0,26%,1,0,1
0,New Employee,1,43.6739726,Tamil Nadu,PORTAL,0,Bangalore,Not_same,32,FALSE,2,Post Grad,0,0,13%,0,1,1
0,New Employee,0,39.02191781,Telangana,CONSULTANCY,0,Bangalore,Not_same,32,FALSE,2,Post Grad,1,1,37%,0,1,1
0,New Employee,1,26.29041096,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,32%,0,0,1
0,New Employee,1,28.8,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,43%,0,0,1
0,New Employee,1,23.79178082,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,30.50410959,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,30%,0,0,1
0,New Employee,0,30.21643836,West Bengal,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,49%,0,1,1
0,New Employee,0,30.80273973,New Delhi,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,0,0,35%,0,0,1
0,New Employee,1,34.9890411,Maharashtra,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,32%,0,1,1
0,New Employee,0,24.08219178,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,1,30.76164384,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,30%,0,1,1
0,New Employee,0,23.25479452,Uttarakhand,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,0,30.93424658,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,36%,0,1,1
0,New Employee,1,34.63013699,Maharashtra,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,21%,0,0,1
0,New Employee,1,35.43561644,Maharashtra,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,36%,0,1,1
0,New Employee,1,28.84657534,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,33%,0,1,1
0,New Employee,1,30.61917808,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,44%,0,1,1
0,New Employee,1,35.37260274,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,29%,0,1,1
0,New Employee,0,30.90410959,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
0,New Employee,1,30.01643836,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,33%,0,0,1
0,New Employee,1,36.74794521,Gujarat,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,23%,0,1,1
0,New Employee,1,43.29863014,Gujarat,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,28%,0,1,1
0,New Employee,1,24.94520548,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,31%,0,1,1
0,New Employee,1,30.35616438,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,30%,0,0,1
0,Re hire,0,31.27123288,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,43%,0,1,1
0,New Employee,1,43.36164384,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,14%,0,0,1
0,New Employee,1,30.8,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,37%,0,0,1
0,New Employee,0,31.15890411,New Delhi,WALK-IN,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,23%,0,1,1
0,New Employee,1,28.29315068,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,29%,0,0,1
0,New Employee,1,30.10684932,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,38%,0,0,1
0,New Employee,1,25.73972603,Tamil Nadu,PORTAL,1,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,37%,0,1,1
0,New Employee,1,31.09863014,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,38%,0,0,1
0,New Employee,1,32.92054795,Andhra Pradesh,CONSULTANCY,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,32%,0,1,1
0,New Employee,0,35.18356164,Tamil Nadu,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,33%,0,1,1
0,New Employee,1,26.75068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,83%,0,0,1
0,New Employee,0,40.24109589,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,26%,0,0,1
0,New Employee,0,30.63013699,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,33%,0,1,1
0,New Employee,1,28.23835616,Andhra Pradesh,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,43%,0,0,1
0,New Employee,1,33.46027397,Karnataka,PORTAL,1,Bangalore,Same,4,FALSE,2,Post Grad,0,0,100%,0,1,1
0,New Employee,1,27.23561644,Andhra Pradesh,EMPLOYEE REFERRAL,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,34%,0,1,1
0,New Employee,1,33.5890411,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Post Grad,1,1,29%,0,0,1
0,New Employee,1,27.27671233,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,22%,0,0,1
0,New Employee,1,24.79726027,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,17%,0,0,1
0,New Employee,1,34.46027397,Andhra Pradesh,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,0%,0,1,0
0,Re hire,1,35.63013699,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,32,FALSE,2,Post Grad,0,0,0%,0,0,0
0,Re hire,1,29.45205479,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,18%,0,1,1
0,New Employee,0,28.67671233,Karnataka,PORTAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,33%,0,0,1
0,New Employee,1,32.52054795,HARYANA,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,8%,0,0,1
0,New Employee,1,34.83013699,Telangana,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,22%,0,1,1
0,New Employee,1,32.1260274,Uttar Pradesh,EMPLOYEE REFERRAL,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
0,New Employee,1,30.53150685,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,New Employee,0,32.20547945,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,25%,0,0,1
0,New Employee,1,40.54794521,Karnataka,PORTAL,1,Bangalore,Same,32,FALSE,2,Post Grad,0,0,24%,0,0,1
0,New Employee,1,23.67945205,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,29.40273973,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,27%,0,0,1
0,New Employee,1,40.82465753,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,0%,0,1,0
0,New Employee,1,31.87945205,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,28%,0,1,1
0,New Employee,1,29.58356164,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,27%,0,1,1
0,New Employee,1,27.69863014,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,26%,0,1,1
0,New Employee,1,30.41917808,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,New Employee,1,31.66027397,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,New Employee,1,31.60821918,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,36%,0,1,1
0,New Employee,1,31.18356164,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,31%,0,1,1
0,New Employee,1,28.63013699,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,25%,0,0,1
0,New Employee,1,32.14794521,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,32%,0,0,1
0,New Employee,1,29.80273973,Andhra Pradesh,CONSULTANCY,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,24%,0,1,1
0,New Employee,1,25.09863014,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,29.84383562,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,Re hire,0,29.88493151,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,27%,0,0,1
0,New Employee,1,30.22465753,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
0,New Employee,0,30.44657534,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
0,New Employee,1,28.74520548,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
0,New Employee,1,29.53150685,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,20%,0,0,1
0,New Employee,1,29.35342466,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,24%,0,0,1
0,New Employee,1,32.54246575,Maharashtra,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,31%,0,0,1
0,New Employee,1,30.38630137,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,27%,0,0,1
0,New Employee,0,27.02739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,0,29.61369863,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,25%,0,0,1
0,New Employee,1,30.34520548,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,20%,0,0,1
0,New Employee,0,25.68493151,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,24%,0,0,1
0,New Employee,1,28.56164384,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
0,Transfer,0,42.0630137,Karnataka,GDS LEAP,1,Bangalore,Same,44,FALSE,2,Post Grad,1,0,0%,0,0,0
0,New Employee,1,31.12054795,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,0,35.14520548,West Bengal,CONSULTANCY,0,Bangalore,Not_same,32,FALSE,2,Post Grad,1,0,37%,0,1,1
0,New Employee,1,32.32328767,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,32,FALSE,2,Post Grad,1,0,28%,0,1,1
0,New Employee,1,27.23013699,Andhra Pradesh,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,29%,0,1,1
0,New Employee,0,29.02465753,Tamil Nadu,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,17%,0,1,1
0,New Employee,0,26.06575342,New Delhi,PORTAL,1,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,18%,0,1,1
0,New Employee,1,27.10684932,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,15%,0,0,1
0,New Employee,1,25.63287671,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,22.31506849,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,29.95616438,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,28%,0,0,1
0,New Employee,0,24.22465753,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,0%,0,1,0
0,New Employee,0,25.29863014,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,21.87671233,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,31.29589041,Andhra Pradesh,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,24%,0,1,1
0,New Employee,1,24.62191781,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
